2023-02-04 08:26:35,465: Fetching Zamorak Stats for Group Size = 3
2023-02-04 11:00:30,646: Total Teams: 7063
2023-02-04 11:00:30,646: Total Unique Players: 5252
+--------------+-------+----------------+
|     Name     | Count | Highest Enrage |
| Dirty Quack  |   1   |      350       |
| Werty Quack  |   1   |      350       |
|  Squirtiest  |   1   |      350       |
| CestLaVieRNG |   1   |      350       |
|  10p blowee  |   1   |      350       |
|   Im Drew    |   1   |      350       |
| Dragon Hugs  |   1   |      350       |
| Just Chicken |   1   |      350       |
|  Just Mont   |   1   |      350       |
| Purple Bomb  |   1   |      340       |
|   JesperRS   |   1   |      340       |
|   Sumari3    |   1   |      340       |
| Mortefirous  |   1   |      340       |
|    Tired     |   1   |      340       |
|   Champiam   |   1   |      340       |
| Dr Dark Boss |   1   |      340       |
| Slyn Penguin |   1   |      340       |
|    Bluudi    |   1   |      330       |
|    shift     |   1   |      330       |
| Kid Anelion  |   1   |      330       |
|  Ms Cherri   |   1   |      330       |
| Domestic Elf |   1   |      330       |
|     RB7      |   1   |      330       |
|   Atraeus    |   1   |      330       |
|  Rando iron  |   1   |      330       |
|   Grizzzzz   |   1   |      320       |
| PineApXpress |   1   |      320       |
|  Rubber Toe  |   1   |      320       |
| spooned roku |   1   |      320       |
|   Krystal    |   1   |      320       |
| Kage Naruto  |   1   |      320       |
|   RiveraHN   |   1   |      320       |
|  Noahs Arc   |   1   |      320       |
| Sanguinchaos |   1   |      311       |
|    Robomi    |   1   |      310       |
|     Kiba     |   1   |      310       |
|     Aton     |   1   |      310       |
|   TooBusyy   |   1   |      310       |
|     V an     |   1   |      310       |
|   Sevigny    |   1   |      310       |
|  SkinTone5   |   1   |      310       |
|  LE0000000   |   1   |      310       |
|   Calculus   |   1   |      310       |
|   Yogosun    |   1   |      310       |
|    Naomed    |   1   |      310       |
| 10thKingdom  |   1   |      310       |
|    stckh     |   1   |      300       |
| BenanaPhone  |   1   |      300       |
|   PiOracle   |   1   |      300       |
| Panic Monkey |   1   |      300       |
| EldenR I N G |   1   |      300       |
|    Elfee     |   1   |      300       |
|    T d z     |   1   |      300       |
| For The Win  |   1   |      300       |
|    Shabz     |   1   |      300       |
|    Muovvi    |   1   |      300       |
| TheWholeBag  |   1   |      300       |
|  xExtremist  |   1   |      300       |
|   Penguiin   |   1   |      300       |
|    Rushyy    |   1   |      300       |
|  DyingMyth   |   1   |      300       |
|     yezi     |   1   |      300       |
|  naughty97   |   1   |      300       |
|  Huracanine  |   1   |      300       |
|   Exalibur   |   1   |      300       |
|    MrFin     |   1   |      300       |
| Codeine Kobe |   1   |      300       |
|    Mekto1    |   1   |      300       |
| Nuggets Fan  |   1   |      300       |
|  Masta Bone  |   1   |      300       |
|    MAFIIA    |   1   |      300       |
| Real Supp0rt |   1   |      300       |
|  Third Eyez  |   1   |      300       |
|    Bisdii    |   1   |      300       |
| xEpic_FailZz |   1   |      300       |
|   Marcoo P   |   1   |      300       |
| Ole McDonald |   1   |      300       |
|    J I O     |   1   |      300       |
|    Hoobs     |   1   |      300       |
|    Xneaky    |   1   |      300       |
| Thugz Bunnie |   1   |      300       |
|  ekes ekes   |   1   |      300       |
| RaidenUnreal |   1   |      300       |
| JuanTapSteve |   1   |      300       |
|    Kluri     |   1   |      300       |
|    Kyrill    |   1   |      300       |
|    Iarins    |   1   |      300       |
|   Kniight    |   1   |      300       |
|    Jecyn     |   1   |      300       |
|   Pur ple    |   1   |      300       |
|     Kie      |   1   |      300       |
| M anteguinha |   1   |      300       |
| LostDictator |   1   |      300       |
|   Farming    |   1   |      300       |
|  P R O T O   |   1   |      300       |
|   Jae den    |   1   |      300       |
| CantTop25Wes |   1   |      300       |
|  Buddyman11  |   1   |      300       |
|  Petite Dps  |   1   |      300       |
| bluntgod420  |   1   |      300       |
|     l1M      |   1   |      300       |
|     Kewp     |   1   |      300       |
| Exiled Tank  |   1   |      300       |
|    Jacab     |   1   |      300       |
|   ZekPasha   |   1   |      300       |
| Ori Wolfbane |   1   |      300       |
| PovertyTime  |   1   |      300       |
|  Elton Solo  |   1   |      300       |
| Purp da Purp |   1   |      300       |
| RiseOfDaSix  |   1   |      300       |
| B I N G O O  |   1   |      300       |
|  O K Boomer  |   1   |      300       |
| Your A Mutt  |   1   |      300       |
|    1ndian    |   1   |      300       |
|    Valkan    |   1   |      300       |
|  97 Gun 97   |   1   |      300       |
| Bro Brandon  |   1   |      300       |
|   ISO RNG    |   1   |      300       |
| II PeNNyWiSe |   1   |      300       |
|   Mattrick   |   1   |      300       |
| BaconZilla96 |   1   |      300       |
| MAGIC EYESS  |   1   |      300       |
|    Cratam    |   1   |      300       |
|    nubsta    |   1   |      300       |
|  Bicho Pau   |   1   |      300       |
|  Bruno Bae   |   1   |      300       |
|  GardnerMD   |   1   |      290       |
|  RC filter   |   1   |      290       |
|  Emo Aaron   |   1   |      290       |
|  Prinz Seel  |   1   |      290       |
|   Jay-Hoon   |   1   |      290       |
| RealPellicle |   1   |      290       |
|   Gubluos    |   1   |      280       |
|    Vikesh    |   1   |      280       |
| bas en koeki |   1   |      280       |
|    Rison     |   1   |      280       |
|  Wavy Vibes  |   1   |      280       |
| Jigly Cheeks |   1   |      280       |
| UdaIceWrack  |   1   |      280       |
|   Kriecher   |   1   |      280       |
|   kEiTa X    |   1   |      280       |
| I am Brezza  |   1   |      280       |
|     Zweb     |   1   |      280       |
|   Maarcus    |   1   |      280       |
|     I O      |   1   |      270       |
|  Jarebear2   |   1   |      270       |
|  PiffScape   |   1   |      270       |
|  panicsell   |   1   |      270       |
|  Powerburst  |   1   |      270       |
| Hybrid Blues |   1   |      270       |
|    Axelix    |   1   |      270       |
|  Iron Neumi  |   1   |      270       |
|  Mini Mond   |   1   |      270       |
|   Quaggans   |   1   |      270       |
| Frauenrechte |   1   |      260       |
| Elmo Smokes  |   1   |      260       |
|   Splashki   |   1   |      260       |
| Redacted Nav |   1   |      260       |
|  Richie1996  |   1   |      260       |
| River Crush  |   1   |      260       |
|    StoneJ    |   1   |      260       |
|    Sekai     |   1   |      260       |
|   nhentai    |   1   |      251       |
|   Lengii21   |   1   |      250       |
| UnamusedDuck |   1   |      250       |
| Why Not Dola |   1   |      250       |
|  I Pernix I  |   1   |      250       |
|     Liss     |   1   |      250       |
|  ChillyMick  |   1   |      250       |
| K Loniewski  |   1   |      250       |
|     sofi     |   1   |      250       |
|    poe up    |   1   |      250       |
|    Kayne     |   1   |      250       |
|   Pegelord   |   1   |      250       |
|   x Bryit    |   1   |      250       |
|   Vit Kola   |   1   |      250       |
|   Brrandon   |   1   |      250       |
| no dont stop |   1   |      250       |
|  El Scoots   |   1   |      250       |
| Frowned Up0n |   1   |      250       |
|  Prevented   |   1   |      250       |
|   J tizzzy   |   1   |      250       |
|   Cartoph    |   1   |      250       |
|    Joewi     |   1   |      250       |
|    Ciers     |   1   |      250       |
|    A liah    |   1   |      250       |
|     Dove     |   1   |      250       |
|    N1R0M     |   1   |      250       |
| Scrotal Tear |   1   |      250       |
|   BAKEM0N0   |   1   |      250       |
|   Nero Mek   |   1   |      250       |
|  MGP Canada  |   1   |      250       |
|  Tom Wolwes  |   1   |      250       |
|  IAM GR00T   |   1   |      250       |
|   B B Easy   |   1   |      250       |
|     Hupw     |   1   |      250       |
|   Mazmerok   |   1   |      250       |
|    Jacen     |   1   |      250       |
| Mark Antony  |   1   |      250       |
|  ZodiacHide  |   1   |      250       |
|    Denniz    |   1   |      250       |
| NordicFalcon |   1   |      250       |
|     Vici     |   1   |      250       |
|    Kaseem    |   1   |      250       |
| Chaotic Soul |   1   |      250       |
|   Emorzal    |   1   |      250       |
|   bmanlmao   |   1   |      250       |
|   Prettier   |   1   |      250       |
|   Fainting   |   1   |      250       |
|   Red Buds   |   1   |      250       |
|   Hit Boss   |   1   |      250       |
| ironblazeo15 |   1   |      250       |
| gfhhgfhghgfh |   1   |      250       |
|   Belfast    |   1   |      250       |
|   Lt Deek    |   1   |      250       |
|     Reww     |   1   |      250       |
|    Ossiel    |   1   |      250       |
| Captain Taco |   1   |      250       |
| King Bibbler |   1   |      250       |
|    Waqas     |   1   |      250       |
| Dragon Ahari |   1   |      250       |
|    w00dl     |   1   |      250       |
|    Ques o    |   1   |      240       |
| SinnerDivine |   1   |      240       |
| Crusader768  |   1   |      240       |
|    Onyksi    |   1   |      230       |
|   Meow Ren   |   1   |      230       |
|    Caliin    |   1   |      230       |
|   Zeck683    |   1   |      230       |
|    Lndon     |   1   |      230       |
|   adavy123   |   1   |      230       |
| Eidolon psi  |   1   |      230       |
|  dickfield   |   1   |      230       |
|    Ceren     |   1   |      230       |
|   FlySell    |   1   |      230       |
|   Araragi    |   1   |      230       |
|    Bourbo    |   1   |      230       |
|  Icy Stryke  |   1   |      230       |
| Goodall 007  |   1   |      230       |
| Step Espada  |   1   |      230       |
| Bob Fenkley  |   1   |      230       |
| I am Mattboi |   1   |      222       |
|  Sweet Life  |   1   |      220       |
|   Exotiqxz   |   1   |      220       |
| Back2Office  |   1   |      220       |
|   hallmark   |   1   |      220       |
|     Emre     |   1   |      220       |
|  R E M I X   |   1   |      220       |
|  Hatred of   |   1   |      220       |
|  WhamMyHam   |   1   |      219       |
| Monstertodd  |   1   |      219       |
|    Agnak     |   1   |      219       |
|     Staw     |   1   |      210       |
|    Dubsi     |   1   |      210       |
|    Stally    |   1   |      210       |
|    Ifrit     |   1   |      210       |
|   Draxxar    |   1   |      210       |
|  Samza Btw   |   1   |      210       |
|  Mini x Aus  |   1   |      210       |
|    geemx     |   1   |      210       |
|     lhe      |   1   |      200       |
|    Lunge     |   1   |      200       |
|  Bigjasp93   |   1   |      200       |
|  Dishonour   |   1   |      200       |
|   RoughRS    |   1   |      200       |
|   Roberdon   |   1   |      200       |
|     p 1b     |   1   |      200       |
|    Binky     |   1   |      200       |
|    Aidenn    |   1   |      200       |
|   Polytely   |   1   |      200       |
|   Youdude    |   1   |      200       |
|    Miigi     |   1   |      200       |
|    Sonno     |   1   |      200       |
|   RuneTail   |   1   |      200       |
|    Ollie     |   1   |      200       |
|   Enromear   |   1   |      200       |
|   Shereen    |   1   |      200       |
|    Scrat     |   1   |      200       |
|     Ve3      |   1   |      200       |
| Cook Run 311 |   1   |      200       |
|    Dale H    |   1   |      200       |
| Fallen State |   1   |      200       |
|   Dahaka89   |   1   |      200       |
|   C Falkon   |   1   |      200       |
|   ignited    |   1   |      200       |
| Scoodle bop  |   1   |      200       |
|   Draguni    |   1   |      200       |
| Sin To Spin  |   1   |      200       |
| Afghaniistan |   1   |      200       |
|     succ     |   1   |      200       |
|    5w 2h     |   1   |      200       |
|  SiCkSkiLLz  |   1   |      200       |
|    Ry0uji    |   1   |      200       |
|   Connatus   |   1   |      200       |
|   Octilus    |   1   |      200       |
|     xBHx     |   1   |      200       |
| Lionhopefox  |   1   |      200       |
|    iKomi     |   1   |      200       |
| BenitoSantae |   1   |      200       |
|  Marthiness  |   1   |      200       |
|     Cygs     |   1   |      200       |
|  Jernmannj   |   1   |      200       |
|  Fat Kiddo   |   1   |      200       |
|  Havoc 614   |   1   |      200       |
|   Scad00sh   |   1   |      200       |
