2023-02-04 08:26:45,006: Fetching Zamorak Stats for Group Size = 2
2023-02-04 12:56:31,994: Total Teams: 11453
2023-02-04 12:56:31,994: Total Unique Players: 7346
+--------------+-------+----------------+
|     Name     | Count | Highest Enrage |
|     SRT      |   2   |      500       |
| MisterSmash  |   2   |      500       |
| 3rd Age Kye  |   2   |      500       |
| ZaneDhampir  |   2   |      500       |
| Ranger b0Ots |   2   |      500       |
|     L2kk     |   2   |      500       |
| GNOME CHlLD  |   2   |      500       |
|  4EverAlone  |   2   |      500       |
| KarilsMomAHo |   2   |      500       |
|  Meme Girl   |   2   |      500       |
|   Aexalim    |   2   |      500       |
|   Spriteza   |   2   |      500       |
|   DeathKid   |   2   |      500       |
|    Inker     |   2   |      500       |
| Daddy Donnie |   2   |      500       |
| FARMING BIS  |   2   |      500       |
|   MataPomo   |   2   |      500       |
|   Woooshly   |   2   |      500       |
| Buicy Jussy  |   2   |      500       |
|  Zookeenie   |   2   |      500       |
|   xJordyy    |   2   |      500       |
| Pwease Stawp |   2   |      500       |
|  WhiteRicee  |   2   |      500       |
|   Exotiqxz   |   2   |      500       |
| Holy Lemon 3 |   2   |      500       |
| Dont miss GE |   2   |      500       |
|   Shalimar   |   2   |      500       |
|     Aton     |   2   |      500       |
|  Kirito032   |   2   |      500       |
|  ckclarityy  |   2   |      500       |
| SpookyFishy  |   2   |      500       |
|     V ol     |   2   |      500       |
|     Pexa     |   2   |      500       |
| Pandoria1441 |   2   |      500       |
|  JustxDrew   |   2   |      500       |
|   Twokinds   |   2   |      500       |
|  muzzY doN   |   2   |      500       |
|   Shadofox   |   2   |      500       |
|  Reagan Era  |   2   |      500       |
| High Enrage  |   2   |      500       |
| Bound 2 Fail |   2   |      500       |
|   Deoxs80    |   2   |      500       |
| Iron Laura1  |   2   |      500       |
|  DryHummus   |   2   |      500       |
|     Exla     |   2   |      500       |
| Petrichor V  |   2   |      500       |
|   Methanal   |   2   |      500       |
| Captain Claw |   2   |      500       |
| Chiev Hunter |   2   |      500       |
|  Reben Hood  |   2   |      500       |
|  Splashmics  |   2   |      500       |
| Ninja Nothin |   2   |      500       |
|  Marz Bars   |   2   |      500       |
| Celllestial  |   2   |      500       |
|  Psychology  |   2   |      500       |
|   miniVamp   |   2   |      500       |
|  Im Bjarne   |   2   |      500       |
|   SadP0re    |   2   |      500       |
|  Siuuuicide  |   2   |      500       |
|    Magsie    |   2   |      500       |
|    Enkoro    |   2   |      500       |
|    Panaca    |   2   |      500       |
|    Numbl3    |   2   |      500       |
| Dummy Lucky  |   2   |      500       |
|  DK is KING  |   2   |      500       |
|    delano    |   2   |      500       |
|    Silver    |   2   |      500       |
|    No Pls    |   2   |      500       |
|    Max RS    |   2   |      500       |
|   khorinis   |   2   |      500       |
|  Hell Venga  |   2   |      500       |
| FaithlessOne |   2   |      500       |
| Just Chicken |   2   |      500       |
|   Hellsin    |   2   |      500       |
|  Escalated   |   2   |      500       |
|   Donutzz    |   2   |      500       |
|  Marge Simp  |   2   |      500       |
|    Giani     |   2   |      500       |
| Screw it up  |   2   |      500       |
|    Baegex    |   2   |      500       |
| Expired Brea |   2   |      500       |
| HotBoiThicc  |   2   |      500       |
| super nerds  |   2   |      500       |
| Nex ex Umbra |   2   |      500       |
|  Powerburst  |   2   |      500       |
| I Died in MG |   2   |      500       |
|   Defeated   |   2   |      500       |
|  LE0000000   |   2   |      500       |
| 48 Otter Pk  |   2   |      500       |
| BenanaPhone  |   2   |      500       |
|  sexy jordo  |   2   |      500       |
|   Octilus    |   2   |      500       |
|   Ariessa    |   2   |      500       |
| slutty goose |   2   |      500       |
|   Xweetok    |   2   |      500       |
|   Swiftie    |   2   |      500       |
|    zu nu     |   2   |      500       |
|   MemeTeam   |   2   |      500       |
|   Mink117    |   2   |      500       |
|   Kyle RS3   |   2   |      500       |
|  Artemis 42  |   2   |      500       |
| Sunny David  |   2   |      500       |
|  The Emuwu   |   2   |      500       |
|   Y Dusty    |   2   |      500       |
|   Fyre God   |   2   |      500       |
|    Tiakyn    |   2   |      500       |
| Shiro n Kuro |   2   |      500       |
| Forum Dragon |   2   |      500       |
|   Fujisaki   |   2   |      500       |
|  VayneMayne  |   2   |      500       |
| Rubby Ecktuh |   2   |      500       |
|    G3ralt    |   2   |      500       |
|   Melleous   |   2   |      500       |
|   Iso Bull   |   2   |      500       |
|  Carlton RS  |   2   |      500       |
|  Andres Mix  |   2   |      500       |
|   Robe Top   |   2   |      500       |
|   Its Luis   |   2   |      500       |
|  Distortive  |   2   |      500       |
| Doc Mindless |   2   |      500       |
| KindBunny23  |   2   |      500       |
|    Heero     |   2   |      500       |
|  clawwwwwww  |   2   |      500       |
|  xApologize  |   2   |      500       |
|     Dagz     |   2   |      500       |
|  leng ting   |   2   |      500       |
| lVly Divine  |   2   |      500       |
|  Maple Logs  |   2   |      500       |
|  Antwaliini  |   2   |      500       |
| CHUCKVNORRIS |   2   |      500       |
|  Wietseman   |   2   |      500       |
| S U N D A Y  |   2   |      500       |
|   Penguiin   |   2   |      500       |
|   Rune Uzi   |   2   |      500       |
|  kklutch17   |   2   |      500       |
| Annihilator9 |   2   |      500       |
|   Stringed   |   2   |      500       |
|  Tyrant5111  |   2   |      500       |
|    Xepppy    |   2   |      500       |
|   Maner166   |   2   |      500       |
|   Accensis   |   2   |      500       |
| sweet dream  |   2   |      500       |
|  Brad Smith  |   2   |      500       |
|  klap papa   |   2   |      500       |
|  slap papa   |   2   |      500       |
|   CheesieQ   |   2   |      500       |
|  ripoldacct  |   2   |      500       |
|    PITUF0    |   2   |      500       |
|    Jarod     |   2   |      500       |
| Killertroll  |   2   |      500       |
|   Styloire   |   2   |      500       |
| DionysusHarr |   2   |      500       |
|     Kie      |   2   |      500       |
| Naughtym0rty |   2   |      500       |
| Vasto Lordes |   2   |      500       |
|    Roof1     |   2   |      500       |
|   of Japan   |   2   |      500       |
|   NutzzPVM   |   2   |      500       |
|   Mazmerok   |   2   |      500       |
| Mark Antony  |   2   |      500       |
| TotallyKyle  |   2   |      500       |
| DROP MY BOW  |   2   |      500       |
| Kage Naruto  |   2   |      500       |
|    Onord     |   2   |      500       |
|   Azaldie    |   2   |      500       |
| BiGmUrDeReR  |   2   |      500       |
|    Ditiae    |   2   |      500       |
|   Senibas    |   2   |      500       |
|    Luazul    |   2   |      500       |
|   Ascendri   |   2   |      490       |
|  SoulSplits  |   2   |      490       |
|    Belia     |   2   |      490       |
|  Angus Fist  |   2   |      490       |
|   Vit Kola   |   2   |      490       |
|   Allyman    |   2   |      490       |
| frizzle pop  |   2   |      490       |
|    Settu     |   2   |      480       |
|  Braitbaud   |   2   |      480       |
|   F1ghters   |   2   |      480       |
| Hebrew Carl  |   2   |      470       |
| MonkieDonkie |   2   |      460       |
|   Z Blink    |   2   |      460       |
|    Luna o    |   2   |      460       |
|   Eyebrow    |   2   |      450       |
|    3mily     |   2   |      450       |
|   TradeMe    |   2   |      450       |
|  Top_G_Geek  |   2   |      450       |
| HammerGanbuu |   2   |      450       |
|    23432     |   2   |      450       |
|  PROLovag9   |   2   |      440       |
|  ProSKatona  |   2   |      440       |
| Skiidrowbro  |   2   |      430       |
|    Bourbo    |   2   |      430       |
|   Doc Zach   |   2   |      430       |
|  Ms Melissa  |   2   |      430       |
|  Merk Smurf  |   2   |      430       |
|  Deathbecon  |   2   |      430       |
|     D xn     |   2   |      420       |
|   Nunu0nly   |   2   |      420       |
| rivasluyken  |   2   |      420       |
|  GiGA MANSs  |   2   |      420       |
| Friendliness |   2   |      420       |
|    Felorn    |   2   |      420       |
|   Its Andy   |   2   |      420       |
| Kritchakorn  |   2   |      410       |
|   Elaliite   |   2   |      410       |
|    eDate     |   2   |      410       |
|    Boosto    |   2   |      400       |
|     sbuT     |   2   |      400       |
|   Cupcakes   |   2   |      400       |
|  PepegaVet   |   2   |      400       |
|    imdeeg    |   2   |      400       |
| Gano Flakes  |   2   |      400       |
|   hieno68    |   2   |      400       |
|   Scullpy    |   2   |      400       |
|    Nimis     |   2   |      400       |
| My Irl Name  |   2   |      400       |
| Key Enjoyer  |   2   |      400       |
|   T00T0XIC   |   2   |      400       |
|    itzMJ     |   2   |      400       |
| Sanguinchaos |   2   |      400       |
| Robin Hoodd  |   2   |      400       |
|  iChipette   |   2   |      400       |
|   jas uwu    |   2   |      390       |
|   Jethryl    |   2   |      390       |
|   Pickle38   |   2   |      380       |
|  Daddi Dark  |   2   |      380       |
| NextLevelRNG |   2   |      380       |
|   DcStorm    |   2   |      380       |
| Bismo Funyns |   2   |      380       |
| Kotori Iida  |   2   |      380       |
|  Millzinio   |   2   |      380       |
|    Pangy     |   2   |      370       |
|  Juicy Lucy  |   2   |      370       |
|  kurromaru   |   2   |      370       |
| Incredible B |   2   |      370       |
| Magmortar66  |   2   |      370       |
|  dottore46   |   2   |      370       |
| Phil Shiesty |   2   |      370       |
|  Runic Lord  |   2   |      369       |
|     Kwe      |   2   |      360       |
|    Wizee     |   2   |      360       |
|  TopClarke   |   2   |      360       |
|   Joshery    |   2   |      360       |
|     V an     |   2   |      360       |
|   Cupcake    |   2   |      360       |
|   Cloonies   |   2   |      360       |
|     durf     |   2   |      360       |
|    Fxnta     |   2   |      360       |
|   zoott54    |   2   |      360       |
| BlackFlamesz |   2   |      360       |
|     Jawi     |   2   |      350       |
|  Kannazuki   |   2   |      350       |
|   Glenn x    |   2   |      350       |
|    Espeon    |   2   |      350       |
|  Atrum Dies  |   2   |      350       |
|   oRabbit    |   2   |      350       |
| TricksterTop |   2   |      350       |
|  Prinz Seel  |   2   |      350       |
| Wall of Fame |   2   |      350       |
|  Risenashes  |   2   |      350       |
|   BAKEM0N0   |   2   |      350       |
|  Aiko Hero   |   2   |      350       |
| Frogotten xD |   2   |      340       |
|  Solo Kirk   |   2   |      340       |
|  Skurploosh  |   2   |      340       |
|  Mech Chin   |   2   |      340       |
|   Straytus   |   2   |      340       |
|   Jamma300   |   2   |      340       |
|   MC Mikey   |   2   |      340       |
|    Rachy     |   2   |      340       |
|    Swhifi    |   2   |      340       |
|  Yzeren Man  |   2   |      340       |
|    Tbont     |   2   |      330       |
|    Hamsta    |   2   |      330       |
|    Slowy     |   2   |      330       |
|   xMihawk    |   2   |      330       |
| Sleepy Ganyu |   2   |      330       |
|    Daboot    |   2   |      330       |
| CantSoloKBD  |   2   |      330       |
|    Drayx     |   2   |      330       |
|   Thi a go   |   2   |      330       |
|  Iron Saad   |   2   |      330       |
|   3dzinho    |   2   |      330       |
| My Lucks Ass |   2   |      330       |
|    Karrut    |   2   |      330       |
|    xMint     |   2   |      330       |
| Atomicbeast  |   2   |      320       |
|  Ovl golem   |   2   |      320       |
| DjinnOfChaos |   2   |      320       |
| Mild Garbage |   2   |      320       |
|  Kaylee123   |   2   |      320       |
|    E J N     |   2   |      320       |
|  Mini Hobo   |   2   |      320       |
|   Filo TDP   |   2   |      320       |
|   Baslinis   |   2   |      320       |
| AveragePvmer |   2   |      320       |
| MiraiTrunks3 |   2   |      320       |
|  Callum UK   |   2   |      320       |
|   LT Elite   |   2   |      310       |
| UdaIceWrack  |   2   |      310       |
|   Leovorax   |   2   |      310       |
|     Gabo     |   2   |      310       |
|  Rogier288   |   2   |      310       |
|    Cruie     |   2   |      310       |
|   Stunpool   |   2   |      310       |
| SBC Infinity |   2   |      310       |
| MySnicker420 |   2   |      310       |
|   itzBoni    |   2   |      310       |
|  Shiigaraki  |   2   |      310       |
